R0,vaccine_failure,coverage,phi,SU,SV,IU,IV,RU,RV,fV,incidence_U,incidence_V
15,0.03,0.23,0.0001,660726.787760927,5921.47435478045,2409.88468668894,21.5948391869529,7036863.32755238,2294056.93080603,0.00888135760846014,879.9091462273,7.88481565813619
15,0.03,0.23,0.001,660556.637180291,5926.03608074128,2409.94294425256,21.5932775474894,7037033.41987546,2294052.37064171,0.00888050827863221,879.930417520217,7.88424546452708
15,0.03,0.23,0.01,658859.913243367,5972.06111982759,2410.52382545352,21.5775210361524,7038729.56293118,2294006.36135914,0.00887196623911085,880.142511768718,7.87849236832516
15,0.03,0.23,0.1,642357.829359351,6477.04947991424,2416.17329019029,21.4046390298229,7055225.99735046,2293501.54588106,0.00878110963068621,882.20527258073,7.81536882576408
15,0.03,0.24,0.0001,660390.178869635,6257.05034967822,2375.76508670377,22.5070008980288,6937234.05604366,2393720.44264942,0.00938467366333529,867.451227282715,8.21786870289275
15,0.03,0.24,0.001,660210.495124121,6261.85292324875,2375.82660281659,22.505356759742,6937413.67827306,2393715.64171999,0.00938375385020415,867.473688353407,8.21726838690082
15,0.03,0.24,0.01,658418.993923365,6310.30803234528,2376.43992142863,22.4887682333944,6939204.56615521,2393667.20319942,0.00937450468215579,867.697626311627,8.21121150121815
15,0.03,0.24,0.1,641022.069559181,6841.95544498074,2382.39573717001,22.3067595770337,6956595.53470365,2393135.73779544,0.00927630740484912,869.872243534199,8.14475559056444
15,0.03,0.25,0.0001,660044.949843524,6601.2203870129,2341.64843093289,23.4162203967729,6837613.40172554,2493375.36339259,0.00990087961595808,854.994383344371,8.54984747237169
15,0.03,0.25,0.001,659855.501781181,6606.26782146572,2341.71329563324,23.4144924894675,6837802.78492318,2493370.31768605,0.00989988473648289,855.018067068087,8.54921657021684
15,0.03,0.25,0.01,657966.950989629,6657.19349931673,2342.35982839893,23.3970580617432,6839690.68918197,2493319.40944262,0.00988988268221708,855.254132344158,8.54285082479398
15,0.03,0.25,0.1,639656.628781145,7215.94959462502,2348.62832856048,23.205768630754,6857994.74289029,2492760.84463674,0.00978389199237611,857.542918465647,8.47300627130405
15,0.03,0.26,0.0001,659690.76698557,6954.31890032128,2307.53483701269,24.3223832155665,6738001.69817742,2593021.35871646,0.010430477048327,842.53865736426,8.88071017158371
15,0.03,0.26,0.001,659491.313324373,6959.61523223326,2307.60312471132,24.3205700772833,6738201.08355092,2593016.06419769,0.0104294021848292,842.563590910222,8.88004814946807
15,0.03,0.26,0.01,657503.358608983,7013.05239388592,2308.28369586335,24.3022759214817,6740188.35769515,2592962.64533019,0.010418598163345,842.812084452107,8.87336849583101
15,0.03,0.26,0.1,638260.50742249,7599.37282968172,2314.87143952826,24.1015498057641,6759424.62113798,2592376.52562051,0.0103043301122629,845.217434357756,8.80007837282961
15,0.03,0.27,0.0001,659327.276018567,7316.69787256458,2273.42441360969,25.2253687080441,6638399.29956782,2692658.07675873,0.0109739939081148,830.084089019237,9.21041274952461
15,0.03,0.27,0.001,659117.568073152,7322.24718741056,2273.4962127116,25.2234689738368,6638608.93571414,2692652.52934362,0.0109728337799513,830.110304666324,9.20971910907217
15,0.03,0.27,0.01,657027.76848991,7378.23710216623,2274.21164206097,25.2043007943937,6640698.01986803,2692596.55859704,0.0109611751074038,830.371525807512,9.202720327553
15,0.03,0.27,0.1,636832.662304649,7992.58320530115,2281.12541602878,24.9939804240737,6660886.21227932,2691982.42281428,0.0108381120520117,832.895917527508,9.12592710233989
15,0.03,0.28,0.0001,658954.105007622,7688.72804612098,2239.31732370265,26.12505033957,6538806.57766868,2792285.14690354,0.0115319862641022,817.630737816929,9.53890900523551
15,0.03,0.28,0.001,658733.885388765,7694.53446489714,2239.39271176638,26.1230624764639,6539026.72189947,2792279.34247263,0.0115307351965777,817.658263883699,9.53818318671887
