R0,vaccine_failure,coverage,phi,SU,SV,IU,IV,RU,RV,fV,incidence_U,incidence_V
15,0.03,0.9555,0.01,373361.799890894,245340.869413675,24.5458069861429,14.1539742692795,71613.6543023026,9309644.97660936,0.365737836497366,8.96228777581544,5.16796985507069
15,0.03,0.9555,0.1,191643.987939268,193335.751332908,86.7360626238011,31.9459974252136,253269.275998109,9361632.30266966,0.269172926489649,31.6695048655154,11.6642823098811
15,0.03,0.956,0.0001,403275.666155231,262891.673696701,12.6042862723428,8.20565978331082,36711.72955852,9297100.12064212,0.394314322649649,4.60214002518918,2.99609152838136
15,0.03,0.956,0.001,400394.98037904,261296.247603463,13.5946548177028,8.75431146152272,39591.4249664569,9298694.99808353,0.391709905153881,4.96374834031375,3.19641797238848
15,0.03,0.956,0.01,371591.915411948,246943.588632136,23.4472081282177,13.6609911213062,68384.6373800787,9313042.75037681,0.368139424644311,8.56116186781548,4.98796938316692
15,0.03,0.956,0.1,190134.794009695,194195.194346246,85.5409718820392,31.7031138995947,249779.665018424,9365773.10253985,0.270402670533347,31.2331473584296,11.5755994625895
15,0.03,0.9565,0.0001,401378.553307398,264798.916000755,11.4934513829194,7.57232141961828,33609.9532412065,9300193.51167232,0.397168344448665,4.19654643618846,2.76484385833813
15,0.03,0.9565,0.001,398509.827414521,263173.437965707,12.4871064650345,8.13644818199812,36477.6854789895,9301818.42558457,0.394522104518428,4.55935474804572,2.97082064245206
15,0.03,0.9565,0.01,369806.308257471,248567.982470757,22.3452110739148,13.1554894474146,65171.3465314797,9316418.86204025,0.370569855079635,8.15879519336316,4.80339808448725
15,0.03,0.9565,0.1,188616.61875606,195061.061338045,84.3489942026449,31.4580452202484,246299.032249739,9369907.48061674,0.271641908618118,30.7979265082407,11.4861187610432
15,0.03,0.957,0.0001,399447.703264935,266726.62841802,10.4665324213022,6.97946056051913,30541.8302026033,9303266.39212104,0.400060951978584,3.82159265032796,2.54837553715955
15,0.03,0.957,0.001,396585.246453721,265066.348241082,11.4588295470312,7.55594098726347,33403.2947167156,9304926.09581766,0.397372188827402,4.18390513835976,2.75886295297457
15,0.03,0.957,0.01,368005.033635671,250214.717346509,21.195643650789,12.6108080640586,61973.7707192591,9319772.67188005,0.373029626724179,7.73905938799434,4.60452129438938
15,0.03,0.957,0.1,187089.358920337,195933.418053499,83.1600854433389,31.2107395450016,242827.48099422,9374035.37120696,0.272890744192703,30.3638261974991,11.3958212763687
15,0.03,0.9575,0.0001,397481.391255748,268674.332501809,9.39004571568434,6.33848793468776,27509.2186985613,9306319.32901403,0.402992934725215,3.42854044193925,2.31434040715287
15,0.03,0.9575,0.001,394651.252300615,266995.516551382,10.4300549395869,6.96092583633522,30338.3176441097,9307997.52252175,0.400260682593167,3.80827380981665,2.5416080459919
15,0.03,0.9575,0.01,366180.82395974,251880.099164945,20.1452686081135,12.1139941590185,58799.0307714611,9323107.78684205,0.375519869950688,7.35554120053745,4.42312211731163
15,0.03,0.9575,0.1,185552.912803789,196812.332278544,81.9743634102247,30.9612044760068,239365.112832801,9378156.70651698,0.274149278703732,29.9308894401583,11.304709784302
15,0.03,0.958,0.0001,395503.350670906,270658.923005301,8.34837033202575,5.70529905243698,24488.3009586174,9309335.37169594,0.405965082595764,3.0481987174809,2.08314731652105
15,0.03,0.958,0.001,392690.631545635,268950.581356238,9.374703998838,6.33327785552633,27299.9937504062,9311043.08536712,0.403188513600599,3.42293879757572,2.31243807699905
15,0.03,0.958,0.01,364326.421070535,253560.2541495,19.0447686029851,11.5758865164182,55654.5341608593,9326428.16996395,0.378041765314255,6.95372113616494,4.22664556430721
15,0.03,0.958,0.1,184007.17230721,197697.870766613,80.7917862722525,30.7093878307587,235912.035906518,9382271.41984556,0.275417618494202,29.4991009626562,11.2127652317058
