R0,vaccine_failure,coverage,phi,SU,SV,IU,IV,RU,RV,fV,incidence_U,incidence_V
15,0.03,0.943,0,445541.01875886,221129.042468216,42.5997513803963,21.1429292377443,124416.381489774,9208849.81460259,0.331691874780164,15.5542342227671,7.71981203793133
15,0.03,0.943,0.0001,445194.483682543,221012.046316663,42.7388969452242,21.193156671032,124762.777420545,9208966.76052675,0.33149500872037,15.6050397471248,7.73815132951047
15,0.03,0.943,0.001,442084.768337809,219970.863818553,43.8085369382793,21.5520329221376,127871.423125275,9210007.58414867,0.329740590820487,15.995592049589,7.86918602069536
15,0.03,0.943,0.01,411972.334925092,210624.075430734,54.0965512215012,24.7417396805176,157973.568523687,9219351.18282962,0.313828970636451,19.7520032647506,9.03382770084896
15,0.03,0.944,0,442760.418543843,223910.268806459,40.1323514870453,20.2955034663059,117199.449104665,9216069.43569007,0.33586337760911,14.6533248367074,7.41039570313494
15,0.03,0.944,0.0001,442414.587289319,223789.392330454,40.2686662212041,20.3459413967623,117545.14404445,9216190.26172832,0.335660696263119,14.7030967540169,7.42881185249273
15,0.03,0.944,0.001,439311.664277959,222714.198046776,41.3393862862459,20.7182064991836,120646.996335743,9217265.08374686,0.3338544982049,15.0940434177654,7.56473514801431
15,0.03,0.944,0.01,409229.491553965,213067.730808416,51.602654604112,24.0034406358306,150718.905791433,9226908.26575094,0.317480231714832,18.8414192623264,8.76425626215766
15,0.03,0.945,0,439914.919327761,226756.144780767,37.6801551701967,19.4224072559107,110047.400517088,9223224.43281193,0.340131973605282,13.7579666565181,7.09160644931441
15,0.03,0.945,0.0001,439570.175478149,226631.360097983,37.819543043026,19.4761330952126,110392.004978801,9223349.16376895,0.339923261368311,13.8088606535849,7.11122309638947
15,0.03,0.945,0.001,436475.599509348,225520.976096822,38.8894070510716,19.8615433441107,113485.511083581,9224459.16235981,0.338063354048131,14.1994947495226,7.25194601351846
15,0.03,0.945,0.01,406432.667880234,215562.8697618,49.1462663467868,23.2563703344372,143518.185853419,9234413.87386787,0.321208886864588,17.9445304998705,8.49148221836137
15,0.03,0.946,0,437001.586933761,229668.611799635,35.2397437338289,18.5204430956681,102963.173322484,9230312.86775726,0.344501092498182,12.8669114308143,6.76227678530582
15,0.03,0.946,0.0001,436659.36299411,229540.437941378,35.3775420301453,18.5751701902793,103305.259463419,9230440.98688841,0.344286124382222,12.9172250337574,6.78225901572605
15,0.03,0.946,0.001,433574.958116338,228393.733479721,36.4572440939996,18.9801164036631,106388.58464017,9231587.28640392,0.342370492268717,13.3114512498207,6.93011500188704
15,0.03,0.946,0.01,403579.297644519,218110.695682342,46.7143299606396,22.4938795185631,136373.988025517,9241866.81043817,0.32501750425031,17.0565697268785,8.21307775921535
15,0.03,0.947,0,434017.254463228,232649.626401896,32.8271987701484,17.5966173030175,95949.9183380163,9237332.77698078,0.3489743274782,11.9860309509504,6.42496489276428
15,0.03,0.947,0.0001,433677.856226401,232518.00783423,32.9532622655531,17.6469795697787,96289.1905113329,9237464.34518625,0.34875287013859,12.03205988471,6.44335341541541
15,0.03,0.947,0.001,430607.199713946,231334.700661899,34.0347279648496,18.0682347038298,99358.7655580641,9238647.23110344,0.346779410966031,12.4269300481657,6.59716419623583
15,0.03,0.947,0.01,400668.277108982,220713.20357655,44.2942183566736,21.7090462196207,129287.428672659,9249265.08737724,0.328908673820623,16.1729264774804,7.926515500939
15,0.03,0.948,0,430959.201178628,235701.532336931,30.4693883354573,16.6644116203927,89010.3294330363,9244281.80325157,0.353555445052217,11.1251354159837,6.08459329289583
15,0.03,0.948,0.0001,430620.869596061,235565.279287725,30.5674285497606,16.7013466832813,89348.5629753913,9244418.01936559,0.353327256755463,11.1609323492313,6.09807920773307
15,0.03,0.948,0.001,427566.948360702,234344.736709067,31.6193551459338,17.1228256769741,92401.432284144,9245638.14046525,0.351293794981916,11.5450170476591,6.25197172530516
15,0.03,0.948,0.01,397698.797279298,223372.669700263,41.8893154081614,20.9024375234046,122259.313405289,9256606.42786229,0.332885077220018,15.2948362884048,7.63200250073305
15,0.03,0.949,0,427832.928046123,238831.440421047,28.1648325055777,15.7226035575258,82138.9071213742,9251152.8369753,0.358248395620995,10.2836844685991,5.74071562394166
15,0.03,0.949,0.0001,427491.61254389,238688.003930919,28.2606250279505,15.7599466381452,82480.1268310849,9251296.2361225,0.358013220675264,10.3186607133304,5.75435051625272
15,0.03,0.949,0.001,424449.810895323,237425.298696342,29.2590693408038,16.1684488721766,85520.9300353441,9252558.53285477,0.355917503491455,10.683217693061,5.90350489445349
15,0.03,0.949,0.01,394668.877595198,226090.930817433,39.5042261908414,20.075295260244,115291.618178606,9263888.99388737,0.336949588907419,14.4239805879309,7.32999218189653
15,0.03,0.95,0,424633.423805118,242041.051568923,25.7938387803463,14.7024881047978,75340.7823561094,9257944.24594314,0.36305732484077,9.41797538467378,5.36824596926419
15,0.03,0.95,0.0001,424295.88149322,241893.873647606,25.9411217191109,14.7709435063376,75678.177385052,9258091.35540895,0.362814890979898,9.4717520676903,5.39324074775148
15,0.03,0.95,0.001,421262.112942909,240583.995434581,26.9860220817772,15.2228035166358,78710.9010350104,9259400.78176191,0.360654514803847,9.85327131260887,5.55822613401166
15,0.03,0.95,0.01,391577.12330884,228870.252010858,37.1415823949155,19.2279334052609,108385.735108762,9271110.52005577,0.341105172402435,13.5613202719435,7.02059918459588
15,0.03,0.951,0,421336.675191715,245321.129453471,23.4993748329618,13.682391101723,68639.8254334515,9264665.18815541,0.367986585837749,8.5802092358852,4.99578305101661
15,0.03,0.951,0.0001,421005.517056889,245171.472359213,23.5814150691142,13.7154078370194,68970.9015280499,9264814.81223293,0.367736626563005,8.61016417711034,5.00783828649171
15,0.03,0.951,0.001,418004.444035662,243825.759113766,24.6369520464982,14.1925249833076,71970.9190122821,9266160.04836101,0.365509042844262,8.9955671159779,5.1820456845303
15,0.03,0.951,0.01,388421.955342596,231712.960384166,34.7980463710368,18.357546323695,101543.246611023,9278268.68206968,0.345354936198734,12.7056366812246,6.70279910143903
15,0.03,0.952,0,417979.014016938,248697.513340089,21.2403897317989,12.6380318904209,61999.7455933205,9271289.8486279,0.373040752351107,7.75539730082318,4.61446139398999
15,0.03,0.952,0.0001,417644.272046294,248539.217644545,21.3845901036769,12.7098128371575,62334.3433635801,9271448.07254268,0.372782971422418,7.80804846160501,4.6406704121671
15,0.03,0.952,0.001,414646.886383829,247137.977875058,22.3736844169699,13.167502672824,65330.7399317451,9272848.85462213,0.37048573081019,8.16919152274625,4.80778441341492
15,0.03,0.952,0.01,385200.515991743,234620.86182751,32.4631015721682,17.4572620980299,94767.0209066863,9285361.68091041,0.349702221990255,11.8530899615379,6.37408282354314
15,0.03,0.953,0,414511.87352225,252146.690723442,19.0279783872182,11.5746787678851,55469.098498537,9277841.7345978,0.378224632887961,6.94759060863361,4.22620458512438
15,0.03,0.953,0.0001,414180.683160273,251983.602863084,19.0984132580182,11.6043946562999,55800.2184264824,9278004.79274217,0.377958742037018,6.97330814083396,4.23705459888153
15,0.03,0.953,0.001,411227.780400055,250547.963041559,20.1011856274599,12.0910479577527,58752.1184143136,9279439.94591048,0.375588973214543,7.3394454022263,4.41474388557447
15,0.03,0.953,0.01,381907.517578114,237594.558702334,30.1337693836763,16.523817622338,88062.3486525015,9292388.91747999,0.35415071122748,11.0025925462149,6.0332589093562
15,0.03,0.954,0,410966.131558949,255692.40620039,16.7489044819031,10.4207314406978,49017.119536568,9284297.17306819,0.383543285982327,6.11544374895485,3.80486956728479
15,0.03,0.954,0.0001,410646.812062129,255529.344766069,16.8498264239198,10.471364347377,49336.3381114553,9284460.1838697,0.383268959066677,6.15229287303365,3.823356907336
15,0.03,0.954,0.001,407705.096303054,254036.038181938,17.9501693673742,11.0402449438967,52276.9535275823,9285952.92157309,0.380823979449114,6.55405559026252,4.0310694351403
15,0.03,0.954,0.01,378539.177937204,240635.534802661,27.8760394899823,15.5922597024674,81432.9460233135,9299348.87293764,0.358704158942012,10.1782389187798,5.69312382386339
15,0.03,0.955,0,407330.618379766,259333.827035139,14.5575118964665,9.26828257408445,42654.8241085399,9290656.9046823,0.389002036659897,5.31531153119723,3.38408167486251
15,0.03,0.955,0.0001,407014.909989114,259165.405580892,14.6837194547315,9.33750533151635,42970.4062895301,9290825.25691378,0.388718952285151,5.36139306590985,3.40935663417055
15,0.03,0.955,0.001,404089.174099253,257613.641514389,15.7506765531818,9.9100761197444,45895.0752241913,9292376.4484095,0.386195847255884,5.75096577648049,3.61841654322167
15,0.03,0.955,0.01,375107.438074813,243754.349638791,25.6722108974499,14.6526562168127,74866.8897142726,9306230.99770487,0.363365269755103,9.37356600393154,5.35005110116383
15,0.03,0.956,0,403590.126407553,263067.382394772,12.4223091663766,8.09708697481188,36397.4512831765,9296924.52051827,0.394606494221271,4.53569563437331,2.95644888167822
15,0.03,0.956,0.0001,403280.052089839,262894.528967443,12.526217210618,8.15483503705998,36707.4216929474,9297097.31619739,0.394314319184393,4.57363505902694,2.97753414290657
15,0.03,0.956,0.001,400384.704996319,261289.630685509,13.5916112498499,8.75235454061649,39601.7033924311,9298701.61695996,0.391709986610833,4.96263705760144,3.19570345164259
15,0.03,0.956,0.01,371594.814201587,246945.272585659,23.3831455800324,13.6236527593396,68381.8026528368,9313041.10376171,0.368139189842997,8.53777102990923,4.97433621375381
15,0.03,0.957,0,399753.1428917,266904.947265635,10.3997159940023,6.94362432994994,30236.4573924061,9303088.10910983,0.400362571468448,3.79719630231013,2.535290833473
15,0.03,0.957,0.0001,399431.789105646,266716.016263028,10.4575071130154,6.97344253568947,30557.7533874676,9303277.01028742,0.40006096490604,3.81829728464234,2.54617820584535
15,0.03,0.957,0.001,396593.979474137,265072.107053591,11.4858748397122,7.57377237462265,33394.5346520341,9304920.31917406,0.397372117618545,4.1937800508495,2.76537363828381
15,0.03,0.957,0.01,368002.782226506,250213.383280664,21.2633299536278,12.6510896596295,61975.9544435369,9319773.96562988,0.373029814571385,7.76377334931821,4.61922911197214
15,0.03,0.958,0,395813.799457054,270849.728485658,8.22847733111475,5.63062948800661,24177.9720656131,9309144.64088485,0.406276505513187,3.00442278552328,2.05588359180841
15,0.03,0.958,0.0001,395513.96973501,270666.180122294,8.36558626211544,5.71706425555637,24477.6646786478,9309328.10281339,0.405965073718348,3.05448468395494,2.08744308631005
15,0.03,0.958,0.001,392688.387751944,268949.064800169,9.29885703405777,6.28203833985918,27302.3133910164,9311044.65316148,0.40318853243669,3.39524517456035,2.29372924884109
15,0.03,0.958,0.01,364325.490072607,253559.687565697,19.0369006071564,11.5711081037734,55655.4730268026,9326428.74132621,0.378041845618056,6.95084833418795,4.22490084639026
15,0.03,0.959,0,391761.088729285,274901.622505946,6.19440022440158,4.34665596234315,18232.7168704477,9315094.03083794,0.412354880321103,2.26173038193467,1.58707275825057
15,0.03,0.959,0.0001,391467.767801054,274713.047048186,6.33589763149136,4.44004801443203,18525.8963037658,9315282.5129038,0.412033260033353,2.31339462269772,1.6211725312691
15,0.03,0.959,0.001,388689.000677955,272941.674377734,7.29453782453835,5.0516222643782,21303.704784104,9317053.2740001,0.409165459381429,2.66341812318457,1.8444735792811
15,0.03,0.959,0.01,360577.248414544,256997.829218473,16.8846041146026,10.4889596537252,49405.8669813365,9332991.68182197,0.383178447004453,6.16499107734421,3.82978139356638
15,0.03,0.96,0,387607.335688666,279077.281695932,4.27522547401701,3.07816234129327,12388.3890858434,9320919.64014181,0.418604651162872,1.56099170120045,1.1239140248647
15,0.03,0.96,0.0001,387282.632077074,278855.985953215,4.37899760422024,3.14857740627421,12712.9889245381,9321140.8654696,0.41827247179665,1.598881500241,1.14962432546593
15,0.03,0.96,0.001,384554.458075382,277028.906890668,5.23997014192588,3.72199320667524,15440.3019544761,9322967.37111678,0.41531002325023,1.91324409807056,1.35899276958721
15,0.03,0.96,0.01,356735.841553508,260519.444547722,14.7894444786855,9.39394551675955,43249.3690018727,9339471.16150673,0.388446182215517,5.39999591528012,3.42996435680689
15,0.03,0.961,0,383296.701721859,283344.715658025,2.30810341719192,1.70622106455833,6700.99017425147,9326653.57812105,0.425033171163685,0.84274626020223,0.622983966196881
15,0.03,0.961,0.0001,383016.040170326,283144.487532059,2.35290866795003,1.73690141732742,6981.60692100792,9326853.77556653,0.424689993205293,0.859105777385256,0.634186130001675
15,0.03,0.961,0.001,380315.951906557,281240.384221425,3.27433000923197,2.38696813538828,9680.77376351802,9328757.22881007,0.42162911657577,1.19553974462086,0.871541740433671
15,0.03,0.961,0.01,352799.326783254,264128.553441537,12.696930645882,8.24992108055996,37187.9762860483,9345863.19663751,0.393850168431076,4.63596680207765,3.01225243453943
15,0.03,0.962,0,378939.070653921,287794.25208095,0.353552345216824,0.268513702183189,1060.57579372367,9332205.47940535,0.431648220161619,0.129090800047293,0.098041065509637
15,0.03,0.962,0.0001,378621.578310065,287554.637100121,0.442788814994737,0.335800691237458,1377.97890111912,9332445.02709919,0.431293625908842,0.161673266074953,0.122609227388077
15,0.03,0.962,0.001,375982.067117252,285591.972904251,1.37775234426391,1.03145411568568,4016.55513023931,9334406.99564179,0.428130229946032,0.503051824699359,0.376609683989735
15,0.03,0.962,0.01,348757.781801997,267824.244822885,10.6938405596861,7.11131997585196,31231.5243575246,9352168.6438571,0.399396566049386,3.90458853435538,2.59652070618294
15,0.03,0.963,0,369999.986439854,288899.989412196,6.94317558830879e-22,5.90889065148424e-22,0.0135601460520981,9341100.0105878,0.459761920086353,0,0
15,0.03,0.963,0.0001,369999.986439854,288899.989412197,5.7228594556109e-22,3.34251886483623e-22,0.013560145950884,9341100.01058782,0.36871256186817,0,0
15,0.03,0.963,0.001,369999.986439852,288899.989412196,9.83644004666273e-22,6.70245171574256e-22,0.0135601470148679,9341100.01058782,0.405253980256281,0,0
15,0.03,0.963,0.01,344649.906996427,271638.59501659,8.66467171741714,5.89993150217548,25341.4283317872,9358355.50505196,0.405087005338997,3.16368826082194,2.15421248973183
15,0.03,0.964,0,359999.986806344,289199.989401202,2.49951147169013e-22,2.63216772531135e-22,0.0131936557107705,9350800.01059879,0.512925228617051,0,0
15,0.03,0.964,0.0001,359999.986806342,289199.9894012,3.72501119627045e-22,2.10023805040431e-22,0.0131936568620046,9350800.01059879,0.360540461269223,0,0
15,0.03,0.964,0.001,359999.986806344,289199.989401202,4.85436653630961e-22,3.16899932570242e-22,0.0131936556514276,9350800.0105988,0.394971310071572,0,0
15,0.03,0.964,0.01,340424.240822653,275543.930630625,6.69770588422624,4.67230426704635,19569.0614715019,9364451.39706552,0.410932286328997,2.445499860978,1.70597509550522
15,0.03,0.965,0,349999.987172833,289499.989390206,1.66693228322519e-22,1.03414375037707e-22,0.0128271661766174,9360500.0106098,0.382863620835544,0,0
15,0.03,0.965,0.0001,349999.987172834,289499.989390206,1.92560772746829e-22,2.47625870718349e-22,0.0128271664593736,9360500.01060978,0.562547442986961,0,0
15,0.03,0.965,0.001,349999.987172833,289499.989390207,5.43872691829288e-22,3.76995338558288e-22,0.0128271655377974,9360500.01060979,0.40939127661932,0,0
15,0.03,0.965,0.01,336069.006811268,279538.150435546,4.76608846839561,3.40817797614748,13926.2271003514,9370458.44138642,0.416939917394384,1.74021805202294,1.24441098354085
15,0.03,0.966,0,339999.987539325,289799.989379212,2.93437260769357e-23,7.71772305286922e-23,0.0124606756357854,9370200.01062078,0.724526262136616,0,0
15,0.03,0.966,0.0001,339999.987539324,289799.989379212,1.56994939741117e-22,1.57124617234211e-22,0.0124606756517343,9370200.01062076,0.50020641423021,0,0
15,0.03,0.966,0.001,339999.987539325,289799.989379213,2.04857615793395e-22,2.20841462187696e-22,0.0124606746851989,9370200.01062079,0.518773644601376,0,0
15,0.03,0.966,0.01,331648.839974514,283674.977331608,2.88747692585775,2.11776435077016,8348.27254850223,9376322.90490395,0.423109343531372,1.05429001255383,0.773248708574966
15,0.03,0.967,0,329999.987905816,290099.989368218,3.65812174084083e-22,3.41026528950258e-22,0.0120941839184143,9379900.01063178,0.482467255239828,0,0
15,0.03,0.967,0.0001,329999.987905817,290099.989368219,1.64762144917149e-22,2.07139191168545e-22,0.0120941839242097,9379900.01063177,0.556973506330226,0,0
15,0.03,0.967,0.001,329999.987905815,290099.989368217,1.50768205373514e-22,2.01345560555316e-22,0.0120941842651123,9379900.0106318,0.571819622059345,0,0
15,0.03,0.967,0.01,327070.692231347,287895.0656278,0.980406506311685,0.737969847946384,2928.32736214822,9382104.19640235,0.429457636633398,0.357970925617054,0.269451240731424
15,0.03,0.968,0,319999.988272305,290399.989357222,1.30313201080602e-22,6.45338003950764e-23,0.0117276945941003,9389600.01064277,0.331202430144308,0,0
15,0.03,0.968,0.0001,319999.988272308,290399.989357224,2.76327818215265e-23,1.01101239805792e-23,0.0117276933186402,9389600.01064277,0.267868193127174,0,0
15,0.03,0.968,0.001,319999.988272305,290399.989357223,1.99985102523431e-22,2.20033359918641e-22,0.0117276948605711,9389600.01064277,0.523865923986585,0,0
15,0.03,0.968,0.01,319999.988272306,290399.989357223,1.23497878516493e-21,8.10526785737811e-22,0.0117276943641471,9389600.0106428,0.396247654989325,0,0
15,0.03,0.969,0,309999.988638798,290699.989346229,2.7300267358757e-23,4.73722870282725e-24,0.0113612029479233,9399300.01065377,0.14786513570602,0,0
15,0.03,0.969,0.0001,309999.988638796,290699.989346228,1.82568499792662e-23,7.89114867222906e-23,0.0113612041690589,9399300.01065377,0.812111119743252,0,0
15,0.03,0.969,0.001,309999.988638797,290699.989346228,2.53203107368937e-22,1.81174455418961e-22,0.0113612034226755,9399300.01065375,0.417089810661851,0,0
15,0.03,0.969,0.01,309999.988638797,290699.989346228,2.19816034822014e-23,4.08158011321155e-23,0.011361204558833,9399300.01065377,0.649960000461709,0,0
15,0.03,0.97,0,299999.989005287,290999.989335234,0,3.41151634976491e-23,0.0109947133071119,9409000.01066474,1,0,0
15,0.03,0.97,0.0001,299999.989005285,290999.989335233,1.45521734473272e-22,1.26001062747194e-22,0.0109947147989094,9409000.01066479,0.464053346669401,0,0
15,0.03,0.97,0.001,299999.989005286,290999.989335234,3.55102543203651e-22,4.07836828057993e-22,0.0109947135642202,9409000.01066476,0.534559944630422,0,0
15,0.03,0.97,0.01,299999.989005288,290999.989335234,3.35113066663926e-22,1.96543215719943e-22,0.010994712955683,9409000.01066475,0.369680980423427,0,0
15,0.03,0.971,0,289999.989371777,291299.989324239,1.86069824966466e-22,1.78747105385181e-22,0.0106282228047712,9418700.01067577,0.489963843544451,0,0
15,0.03,0.971,0.0001,289999.989371777,291299.989324238,1.52273106056719e-23,7.72297755868857e-23,0.0106282230546439,9418700.01067575,0.835304017974799,0,0
15,0.03,0.971,0.001,289999.989371778,291299.989324239,2.31850015555235e-22,1.12882883543125e-22,0.010628222165543,9418700.01067578,0.327450277703019,0,0
15,0.03,0.971,0.01,289999.989371777,291299.989324238,1.10449036744636e-22,1.19096141292497e-22,0.0106282236188859,9418700.01067577,0.518835299921792,0,0
15,0.03,0.972,0,279999.989738268,291599.989313245,0,3.05744250329923e-23,0.0102617322040614,9428400.01068677,1,0,0
